634047,送轮洁融办二子归省霅川时在相江道中 其二
703315,送轮洁融办二子归省霅川时在相江道中
1073420,明水寺五代末危全讽据临川时所建画像至今存焉寺旁最高峰有祠屋一区道士居之二首 其二
884527,渊明以正月五日游斜川时年五十予以正月二日游曹源庵年五十有二矣慨然书示同行
1073865,绍兴壬子某南迁过疏山上一览亭见拟东坡煨芋诗刻龛之壁间诗律句法良是殆不能辨乃宣卿侍郎守临川时所拟作也后数日道次安仁县一士人吴君出宣卿诗数十解示余奇丽清婉咀嚼有味如啖蔗然读之惟恐尽于是拊卷三叹而后知公置力于斯文久矣又二十年宣卿筑室荆溪山中别营一堂以平生所蓄东坡诗文杂言长短句残章断槁尺牍游戏之作尽椟藏其中号景坡自书榜仍为记刻之某欲具小舟造观而宣卿召用今以集撰守吴门乃赋诗为之先
634046,送轮洁融办二子归省霅川时在相江道中 其一
208605,渊明以正月五日游斜川时年五十予以正月二日
1073419,明水寺五代末危全讽据临川时所建画像至今存焉寺旁最高峰有祠屋一区道士居之二首 其一
1110381,明水寺五代末危全讽据临川时所建画像至今存焉寺旁最高峰有祠屋一区道士居之二首
1215468,送耒阳刘百川时为余领省檄而归就赴永庠教
545785,又明日汎舟东湖湖蜿蜒十里许渟泓靓澈大类辋川时微雨洒空旋即开霁中天皓魄朗然如昼芙蓉一树亭亭南岸若淩波仙子含情婉约不可名状余命维舟其下小奚吹笙拨阮歌沧浪明月之章飞白无算宾皆潦倒比归就枕漏下五鼓矣
35984,暗投明珠·媚川时未识
345653,明水寺五代末危全讽据临川时所建画像至今存焉寺旁最高峰有祠屋一区道士居之
