948313,绍兴甲子予待试庐陵辞曹厅是秋失解后六年乃与计偕考官七人今惟提刑少监赵氏独寿而康其子仲肃来为掾即诗人堂之西辟小斋记予肄业之所写真求赞并题二诗 其一
1069734,再至建康 其一
649090,题竹送顾都御史还太康 其二
975427,送叶吉甫往建康 其一
446912,鹧鸪天   甘孜行 康 其三 定
1054875,送翟司业赴南康 其一
670524,送张转运之南康 其一
990503,送李北山归建康 其一
963689,送高才卿守永康 其二
649089,题竹送顾都御史还太康 其一
1120384,绍兴甲子予待试庐陵辞曹厅是秋失解后六年乃与计偕考官七人今惟提刑少监赵氏独寿而康其子仲肃来为掾即诗人堂之西辟小斋记予肄业之所写真求赞并题二诗
670525,送张转运之南康 其二
948314,绍兴甲子予待试庐陵辞曹厅是秋失解后六年乃与计偕考官七人今惟提刑少监赵氏独寿而康其子仲肃来为掾即诗人堂之西辟小斋记予肄业之所写真求赞并题二诗 其二
975426,送叶吉甫往建康 其二
1001831,增城丞嘉禾张元辅才过郡辄去未及款曲已而同校艺晋康 其一
1069735,再至建康 其二
963690,送高才卿守永康 其一
957705,送道纯归南康 其一
1093418,送黄寺丞商伯浙仓罢归南康 其一
1054876,送翟司业赴南康 其二
990504,送李北山归建康 其二
1080128,初离建康 其一
1080129,初离建康 其二
1093419,送黄寺丞商伯浙仓罢归南康 其二
663390,山有云赠閒翁也閒翁家于婺水之上既寿且康其子佥宪君宦游山东以不得恒侍左右为恨客有为之作望云图者野史氏闻而感焉乃援琴而歌曰
1001832,增城丞嘉禾张元辅才过郡辄去未及款曲已而同校艺晋康 其二
1051611,送道纯归南康 其二
