753065,早秋
216874,柳枝答·春早寒馀岂足哀
1191480,早秋月夜
19022,早出晚归
133429,离镡津·公事无多早散衙
1234599,早发东阿午经东平晚宿汶上是日雪
906829,和朱给事上元早雪
824,芳树·何地早芳菲
133670,早发宁海寿宁道中过奉化
141814,早春·安得都护胡青骢
1162801,早发洛中
138080,早赴府学释奠
892916,答安陆王工部早春郡园见寄次韵
615537,早春杂兴八首 其一
419081,清平乐 早起散策戏仿樵歌体
789718,早春闲居十首效天随体 其八
307001,西乡县驿楼早发
22615,早梅·天然根性异
687383,早入天寿山值微雨二首
166985,早入昭亭与同游散步山中自樵至水滨路穷还僧
685174,元日都门看早朝二首
352121,挽词·四德腾芳早
967516,早朝十绝 其七
1028380,早梅
34146,落叶·早秋惊叶落
912319,早朝紫宸殿贺雪呈尤延之二首 其一
1172167,早春雪夜寄卢纶兼呈秘书元丞
795474,清平乐 早春
191382,初八日早出洪泽闸泛淮
1158012,开元寺客省早景即事
298622,同赋·地接扶桑日早烘
1028890,闰二月二十九日早离广德大雨日午晚晴又雨宿黄檗坊
42895,荆南词·五月荆南秋早莳
244168,早春示陈元达
1151126,早发金堤驿
473630,勾曲道中早行
80393,南轩·今年秋早凉
138072,早朝感事·疏星牢落晓光微
34249,早朝·铜壶滴漏初昼
670401,早春寄元美
14763,秋江早发
51156,杏·花信风寒已早来
913516,清明日雨雪来早晴霁二首 其一
641520,原上早春
45035,早祷与枭
114686,十月十五早饭清都观逍遥堂
810224,早发邯郸
219085,早雪·贱夫流落来淮海
851194,早起偶成 其二
330899,海南气候与中州异群花皆早发至春时已尽独荷花
6169,官舍早梅
220272,漫开·早希马少游
293361,早春杂兴·惠山泉好似醍醐
520394,明日早发迤?山行其千态万状怪怪奇奇诚有如退之南山诗之所云者予素有山癖每涉于目甚悦于心不暇作长诗姑成七言四绝云 其一
139197,早行·稻苗初穗出纷纷
589539,早朝
159661,夏日久雨·泽国梅蒸早
1100609,早起
310724,庆春泽·早梅
1164530,早发大庾岭
247484,鬲溪梅令·冬日早行见枇杷花开
1212685,玉津池早春
184560,雪中早起偶作
619987,田家早秋
592264,早过卢沟桥
541668,秋日忆早朝 其一
856179,蒙城早行
771460,续梅花百咏 其四十九 早梅
364247,和牟公野馆宿早朝
161374,余杭界早发
322676,早秋夜雨·永忆题襟集
887877,水边早梅
615541,早春杂兴八首 其五
105558,早春书局即事
120795,早夏·满地榆钱未扫除
241959,早行·残月不肯吐
174782,减字木兰花·壶中春早
30239,早秋宿叶堕所居
830426,早发夔府入巫峡
17487,闻早莺·日出眠未起
1028858,初八日早出洪泽闸泛淮
87517,耄志·善和坊里早多病
11448,洛阳早春忆吉中孚校书司空曙主簿因寄清江上人
473374,元日都门看早朝二首 其一
353795,游张园·当年诗酒早盘桓
606354,黔岭早行
578816,早朝
295074,早春杂诗·一带清溪暗长潮
795031,太常引 七夕早起，偶与女媛围棋
243129,山中早秋·苍茫山口月西沈
1185595,早秋寄题天竺灵隐寺
66537,秋日早朝·秋满都门一雁飞
912578,过青阳县望九华山云中不真来早大雾竟不见其全三首 其三
345848,早发下若·宿雨乍收山气敛
1149299,早归
599452,早春即事和韵 其六
597460,早春同李于鳞王元美华岩上人庵访谢茂秦 其一
951782,少年游 早行
169646,闻延平水沴·鹳鸣早合迁崖际
41881,早春·寂寂重寂寂
61387,早朝诗·向曙趋朝玉佩和
1036827,初十日早炊蕉步得家书并家酿二首 其二
400022,初见早梅
200906,早朝马上口占
134317,早朝书事·太白明如李
872806,早起偶成
111831,早春·年来飘泊任西东
126487,早梅·只应王母专轻巧
151318,早梅·庾岭香腮想未真
1167803,早发白帝城
826763,齐天乐·早蝉
1189207,早春
1076601,早春次韵 其五
