1046636,立春后泰祠东郊呈器资二首 其一
1052771,思岩老呈彭器资
1046936,东郊次韵器资子开六绝句 其二 谩成
1046934,东郊次韵器资子开六绝句 其三 见早梅
1052796,依韵和彭器资直讲二首 其一
364567,立春谢赐幡胜口号呈子瞻冲元内翰子开器资舍人
1117600,依韵和彭器资直讲二首
1109761,东郊次韵器资子开六绝句 谩成
349371,依韵和彭器资直讲
1046937,东郊次韵器资子开六绝句 其三 谩成
1109530,立春后泰祠东郊呈器资二首
365010,元日示彭器资御史
349468,思岩老呈彭器资
1052769,依韵和彭器资直讲
1046933,东郊次韵器资子开六绝句 其二 见早梅
1043455,立春谢赐幡胜口号呈子瞻冲元内翰子开器资舍人
365015,立春后泰祠东郊呈器资
1046935,东郊次韵器资子开六绝句 其一 谩成
1052797,依韵和彭器资直讲二首 其二
1046626,元日示彭器资御史
1109760,东郊次韵器资子开六绝句 见早梅
859690,赠彭器资
215290,赠彭器资·鄱水滔天竟东注
1046932,东郊次韵器资子开六绝句 其一 见早梅
1046637,立春后泰祠东郊呈器资二首 其二
