1055137,过严州同太守游乌龙寺 其三
1055136,过严州同太守游乌龙寺 其二
533345,刘观察园亭送唐惟良还扬州同欧桢伯作
1058551,次韵酬道州同官雪中召饮
978108,筠州同陈主簿游园
1216229,题临川曾仲衍手卷时仲衍授永嘉之平阳州同知有旨命赍御酒宣慰本州周宗道佥院贡米入京卷有危太朴参政所书虞学士邵庵送行序并诗三首走亦不揆效颦于左兼简君道使君 其二
677155,旅宿滁州同子将无际步屧至龙潭山忆丙午偕羽明孟阳来游已一纪矣
621087,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其一
347686,次韵酬道州同官雪中召饮
154479,苗子居运判归宿州同赴武康西县道中奉寄
745882,丁卯秋客扬州同阮梅叔小云游木兰院 其二
1155018,与裴华州同过敷水戏赠
621093,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其七
1127229,过严州同太守游乌龙寺
999186,题郭邵州同尘庵
514589,送族孙凤翔还浮梁兼东其兄徐州同守楚英
187549,和李果州同游茅山赠
852114,苗子居运判归宿州同赴武康西县道中奉寄 其一
1055138,过严州同太守游乌龙寺 其四
744690,将客徐州同人钱别别后寄谢
898806,西江月 其九 桂州同僚饯别
650554,赠傅以庄无为州同知
1216230,题临川曾仲衍手卷时仲衍授永嘉之平阳州同知有旨命赍御酒宣慰本州周宗道佥院贡米入京卷有危太朴参政所书虞学士邵庵送行序并诗三首走亦不揆效颦于左兼简君道使君 其三 问李则平宪副乞花
107128,哭方碧山前惠州同知
1208389,金陈州同知孙德政妻高氏贞节（一子名润孙五人高氏卒年八十八）
575892,题绵州同知曾傃古雪卷
1123363,自殿院得请知睦州同范御史挽舟过颍寓言
494448,赠和州同知前秋官胡君
648381,莫州同王邦彦张伯原饮道傍民家
690373,送潘廷俊任广东德庆州州同知二首
8309,送严侍郎到绵州同登杜使君江楼
302266,腊月十九日广州同人集南园为东坡作生日书来索诗因赋
704610,扬州同诸公社集郑超宗影园即席咏黄牡丹十首
19757,与裴华州同过敷水戏赠
1040219,自殿院得请知睦州同范御史挽舟过颍寓言 其三
558311,送潘廷俊任广东德庆州州同知二首 其一
621092,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其六
857840,送汪叔志赴平江州同知
621089,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其三
1231600,白纻曲送朱元长之胶州同知
494127,予与潘黄门使安南还憩龙州同州守赵良弼游仙岩即席赋此时正德癸酉年二月十日
621088,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其二
621094,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其八
1055135,过严州同太守游乌龙寺 其一
1040217,自殿院得请知睦州同范御史挽舟过颍寓言 其一
203115,大湖驿寄建州同年窦职方
1236129,题临川曾仲衍手卷时仲衍授永嘉之平阳州同知有旨命赍御酒宣慰本州周宗道佥院贡米入京卷有危太朴参政所书虞学士邵庵送行序并诗三首走亦不揆效颦于左兼简君道使君
1208677,送孙引进湖州同知
328508,次韵答曹州同官兼简范寥信中
359362,过严州同太守游乌龙寺
552939,送宿州同知胡仲立升授凤阳府通判致仕还里
652258,送孙辀之夔州同知
509173,舟至南浦适亲友袁州同知莫伯颙来考绩既送予至丰城书此赠别
2835,送张舍人佐江州同薛璩十韵
976551,送益州同理张殿丞
1125387,林次中奉使契丹刘仲平出倅郓州同舍十有六人饮饯于丁氏园次少蓬韵二首 送次中谏议
817995,腊月十九日广州同人集南园为东坡作生日书来索诗因赋一首
792273,予以直州判加捐州同指分皖省，乡诸君皆惜予不善择官，又不善择地，赋以自解
1211701,赠莫州同年县尹米思泰
496099,减字木兰花 其三 送林州同利升小泉之弟
361227,自殿院得请知睦州同范御史挽舟过颍寓言
884908,鹊桥仙 其五 康州同子权兄弟饮梅花下
621096,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其十
578981,和广州同府郑天与书怀韵
1002481,寄齐州同官
982488,林次中奉使契丹刘仲平出倅郓州同舍十有六人饮饯于丁氏园次少蓬韵二首 其一 送次中谏议
745881,丁卯秋客扬州同阮梅叔小云游木兰院 其一
1031159,大湖驿寄建州同年窦职方
173965,同神泉县尉游海惠院登三惠阁有怀汉州同官
155749,题郭邵州同尘庵
1143831,哭方碧山前惠州同知
1141805,送周山□趣瑞安州同知
201642,送汪叔志赴平江州同知
590616,程斋书荐泉州同安庠友用前韵
984786,同神泉县尉游海惠院登三惠阁有怀汉州同官
246030,杭州同仁邀饮西湖明鉴楼时荷花极盛
474824,信州同汝成游南岩寺用李崆峒壁间韵
730318,五忠咏 册亨州同云骑尉刘宝善
843521,八归 丁亥九月十二日舟发新州同仲叔返省应院试徐大同行联句一阕
1173514,送严侍郎到绵州同登杜使君江楼
465269,八声甘州 同仲霞寿祖看花杨园，谢主人置酒
553614,送郑州同知
606541,西行抵端州同崔计部黄宪副郭茂才话别
745883,丁卯秋客扬州同阮梅叔小云游木兰院 其三
1246170,送叶景龙之通州同知任分韵得勋字
199001,寄齐州同音
1079736,次韵答曹州同官兼简范寥信中
63950,信州同汝成游南岩寺
379845,送周山□趣瑞安州同知
621091,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其五
252078,八声甘州·同仲霞寿祖看花杨园谢主人置酒
592829,陆华父过光州同赏郑园芍药
1234580,婺源州判官赴调京师授饶州路乐平州同知致仕拜命而卒归葬庐山
787200,烟际钟，和韦苏州同、叔白、子乔
1231835,分得乌夜啼送朱长元赴胶州同知
711693,别杨无见因柬冈州同人
982489,林次中奉使契丹刘仲平出倅郓州同舍十有六人饮饯于丁氏园次少蓬韵二首 其二 送平仲学士
1216228,题临川曾仲衍手卷时仲衍授永嘉之平阳州同知有旨命赍御酒宣慰本州周宗道佥院贡米入京卷有危太朴参政所书虞学士邵庵送行序并诗三首走亦不揆效颦于左兼简君道使君 其一
880187,和李果州同游茅山赠
672019,送陈一夔调瑞州同知
452659,杭州同仁邀饮西湖明鉴楼时荷花极盛
1151986,送张舍人佐江州同薛璩十韵
1135392,哭方碧山前惠州同知 其一
558312,送潘廷俊任广东德庆州州同知二首 其二
1053832,发谷熟县寄扬州同寮
225819,送益州同理张殿丞
621090,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其四
277768,烟际钟，和韦苏州同、叔白、子乔
541754,徐州同朱进士登子房山
851910,苗子居运判归宿州同赴武康西县道中奉寄 其二
594837,发藤州同黄大参士弘将往勾漏先寄邕州舍弟
1135393,哭方碧山前惠州同知 其二
812150,丁卯秋客扬州同阮梅叔小云游木兰院
232700,筠州同陈主簿游园
189983,林次中奉使契丹刘仲平出倅郓州同舍十有六人
621095,扬州同诸公社集郑超宗影园即席咏黄牡丹十首 其九
1040218,自殿院得请知睦州同范御史挽舟过颍寓言 其二
