704329,同易道人过霈上人山居
355161,欲雨·雨势将霶霈
112378,将到岩洞油云忽作骤雨滂霈
1174319,句溪夏日送卢霈秀才归王屋山将欲赴举
999117,被郡檄祷雨丹井山徐真君祠登山拜毕即获?霈追用韩文公郴州祈雨韵
105606,孙主簿惠上党寺壁胡霈然书墨迹一匣
89945,禋霈进封·忽得中都讯
998075,将到岩洞油云忽作骤雨滂霈
97743,寄斯远·大雨固滂霈
323530,连月不雨农事失时府帅决狱廪饥德政动天霈然而雨某吟成律诗一章以贺
156469,沁园春·一雨霈然
991996,孙主簿惠上党寺壁胡霈然书墨迹一匣
809911,小满后偶旱涂中祈雨四月二十三日甘霖大霈
1063337,壬辰九月不雨至巳年三月穑事去矣今夕辄复霈然喜甚卧作此诗
809704,乙酉南巡途间观麦少雨上巳日抵微山湖口闸春雨大霈因赋五言近体一首以志喜
809729,回舟至常州府是夜甘霖大霈
345339,壬辰九月不雨至巳年三月穑事去矣今夕辄复霈然喜甚卧作此诗
358482,怀长卿·深情知在霈恩边
317517,和袁行霈教授加拿大之游
415740,读陶傅寄北大袁行霈教授
329755,奉诏决狱过左绵见民间祷雨甚勤次龙安夜闻霈洒黎明测润及五六寸询诸父老未满其意马上口占
809834,去岁八九月雨最多民间俗说封地雨故一冬少雪犹可支持自交立春复不见云所以望雨甚殷昨晚密云四起夜深甘霖即霈田间老幼无不举手加额欢声载道朕以民食为天喜均一体故赋七言近体以示群臣
878567,禋霈进封一首
415741,和袁行霈教授加拿大之游
1085050,连月不雨农事失时府帅决狱廪饥德政动天霈然而雨某吟成律诗一章以贺
787996,皇父亲祀北郊甘霖大霈恭纪
532993,同易道人过霈上人山居 其一
532994,同易道人过霈上人山居 其二
911649,仲夏朔汰卒群鬨惊扰居民内外凛凛抚而赉之而后少定人情忧畏警夜愈严一夕霈雨群心顿苏张倅作喜雨诗见示因和其韵
155988,被郡檄祷雨丹井山徐真君祠登山拜毕即获雱霈
1133057,元夕恩霈即事
1029134,徽州绩溪县六月二十五日迎汪王于县厅祈雨未之应也七月三日率同官再祷焉酌献方毕阴云四合甘霔大霈因以小诗纪实
559919,送人归老江西为于中书霈作
22934,句溪夏日送卢霈秀才归王屋山将欲赴举
747811,酒中书扇赠林二霈然
167371,元夕恩霈即事
138130,喜雨·大雨虽霶霈
990416,壬寅七月二十二日予因过东□少休寿圣时秋阳炎亢大□可忧遂题是绝以谒灵岩如有其灵一霈膏泽以惠斯民
1045827,奉诏决狱过左绵见民间祷雨甚勤次龙安夜闻霈洒黎明测润及五六寸询诸父老未满其意马上口占
